location,longitude,latitude,start,end,epiUnit,eventID,animal type,outbreakNumber,species,death,cases,susceptible,killed,slaughtered,First administrative division
Brod nad Tichou,12.7402106,49.8247553,12/29/2022,12/31/1969,Farm,4763,domestic,111384,Birds,260,260,742807,742547,0,Plzeňský
HPAI_H5_GAU_2021_064,31.4,-28.3,10/19/2021,7/25/2022,Village,3649,domestic,92302,Birds,110,130,333,223,0,KwaZulu-Natal
HPAI_H5N1_2021_W_037,18.2,-32.8,9/12/2021,1/25/2023,Other,3733,wild,91118,Cape cormorant;Common Tern,3013,4022,0,1009,0,Western Cape
Imizu-City2,137.0753,36.7304,11/27/2022,11/27/2022,Not applicable,4634,wild,115830,Peregrin falcon,1,1,0,0,0,Toyama
Steinebach an der Wied,7.814348,50.599706,11/8/2021,12/31/2021,Not applicable,4129,wild,95001,Anatidae (unidentified),1,1,0,0,0,Rheinland-Pfalz
Hrusice 29,14.73654428,49.9096008,12/7/2022,12/31/1969,Backyard,4836,domestic,113927,Birds,36,36,54,18,0,Středočeský
Stein am Rhein,8.862,47.658,2/28/2023,12/31/1969,Other,4733,wild,115446,Eurasian buzzard (common buzzard),1,1,0,0,0,Schaffhausen
Rottenburg a.d. Laaber,12.01,48.72,2/19/2023,12/31/1969,Backyard,4026,domestic,114820,Birds,28,28,73,45,0,Bayern
Traspatio Angel de la Rosa,-75.69858,8.9448,12/7/2022,2/22/2023,Backyard,4668,domestic,112663,Birds,20,20,30,10,0,Córdoba
Frahelž,14.73399,49.11103,11/30/2022,12/31/1969,Farm,4763,domestic,109762,Birds,1235,1235,17797,16562,0,Jihočeský
HPAI_H5N1_2021_W_036,18.4,-34.1,9/12/2021,6/20/2022,Not applicable,3733,wild,91117,Cape cormorant;Common Tern,1,2,0,1,0,Western Cape
HPAI_H5_GAU_2021_080,28.3,-26.0,1/23/2022,7/12/2022,Farm,3649,domestic,96315,Birds,4345,4345,138000,133655,0,Gauteng
Omitama-City3,140.3526,36.2392,2/28/2023,2/28/2023,Not applicable,4634,wild,115829,Whooper Swan,1,1,0,0,0,Ibaraki
Kunčice pod Ondřejníkem,18.25094,49.56018,12/22/2022,12/31/1969,Backyard,4836,domestic,113921,Birds,8,8,10,2,0,Moravskoslezský
Littau,8.289,47.056,2/28/2023,12/31/1969,Other,4733,wild,115443,Black-headed Gull,1,1,0,0,0,Lucerne
Stahlhofen am Wiesensee,7.9995,50.5865,11/8/2021,12/31/2021,Not applicable,4129,wild,95000,Ardeidae (unidentified);Anatidae (unidentified),3,3,0,0,0,Rheinland-Pfalz
Krailling,11.42,48.1,2/13/2023,12/31/1969,Not applicable,4026,wild,114819,Anatidae (unidentified),1,1,0,0,0,Bayern
Traspatio Leonar,-75.82724,9.04095,12/8/2022,2/27/2023,Backyard,4668,domestic,112665,Birds,5,46,77,72,0,Córdoba
HPAI_H5_GAU_2021_065,28.0,-25.9,10/23/2021,7/10/2022,Farm,3649,domestic,92303,Birds,481,481,76212,75731,0,Gauteng
HPAI_H5N1_2021_W_027,18.5,-34.0,6/30/2021,9/29/2021,Other,3733,wild,87723,Great White Pelican,1,1,0,0,0,Western Cape
Naka-City2,140.4868,36.4574,2/26/2023,2/26/2023,Not applicable,4634,wild,115827,Whooper Swan,1,1,0,0,0,Ibaraki
Rovečné,16.3634278,49.5736044,12/14/2022,12/31/1969,Backyard,4836,domestic,113922,Birds,15,15,22,7,0,Kraj Vysočina
Hemishofen,8.818,47.685,2/26/2023,12/31/1969,Other,4733,wild,115442,Black-headed Gull,0,1,0,1,0,Schaffhausen
Dreifelden,7.815946,50.599781,11/8/2021,12/31/2021,Not applicable,4129,wild,94999,Anatidae (unidentified),1,1,0,0,0,Rheinland-Pfalz
Gauting,11.39,48.08,2/13/2023,12/31/1969,Not applicable,4026,wild,114818,Anatidae (unidentified),1,1,0,0,0,Bayern
Los 4 Hermanos,-74.60512,8.454,12/7/2022,2/6/2023,Backyard,4668,domestic,110577,Birds,39,39,46,7,0,Sucre
HPAI_H5_GAU_2021_063,21.4,-34.0,7/4/2021,6/7/2022,Farm,3649,domestic,91936,Birds,3,9,1648,0,0,Western Cape
HPAI_H5N1_2021_W_023,18.5,-34.0,6/27/2021,9/27/2021,Other,3733,wild,87569,Great White Pelican,0,1,0,1,0,Western Cape
Ponědraž,14.7034028,49.1178978,12/8/2022,12/31/1969,Backyard,4836,domestic,113923,Birds,4,4,68,64,0,Jihočeský
Dreifelden,7.82054,50.5941,11/5/2021,12/31/2021,Not applicable,4129,wild,93213,Pelecanidae (unidentified),1,1,0,0,0,Rheinland-Pfalz
Komatsu-City1,136.4457,36.4087,2/26/2023,2/26/2023,Not applicable,4634,wild,115826,Peregrin falcon,1,1,0,0,0,Ishikawa
Northumberland County,-76.819,40.89,2/28/2023,12/31/1969,Backyard,4309,domestic,115374,Birds,208,0,679,470,0,Pennsylvania
Osterhofen,13.07,48.68,2/13/2023,2/20/2023,Not applicable,4026,wild,114816,Cygnus (unidentified),5,5,0,0,0,Bayern
Risch,8.428,47.146,2/25/2023,12/31/1969,Other,4733,wild,115440,Black-headed Gull,1,1,0,0,0,Zug
Villa Laura,-75.4059,9.41491,11/6/2022,2/6/2023,Backyard,4668,domestic,109055,Birds,4,4,13,9,0,Sucre
HPAI_H5_GAU_2021_081,18.7,-33.6,1/26/2022,6/14/2022,Farm,3649,domestic,96762,Birds,2008,2008,476000,473992,0,Western Cape
HPAI_H5N1_2021_W_020,18.5,-33.8,6/17/2021,9/18/2021,Other,3733,wild,87560,Hartlaub's gull;Kelp Gull,1,4,0,3,0,Western Cape
Hrusice 31,14.7375642,49.9094447,12/7/2022,12/31/1969,Backyard,4836,domestic,113924,Birds,2,2,97,95,0,Středočeský
Omitama-City2,140.3526,36.2392,2/23/2023,2/23/2023,Not applicable,4634,wild,115825,Whooper Swan,1,1,0,0,0,Ibaraki
Dettelbach,10.17,49.8,2/12/2023,2/16/2023,Not applicable,4026,wild,114815,Anatidae (unidentified),1,1,0,0,0,Bayern
Weakley County,-88.7147,36.2879,12/7/2022,3/12/2023,Backyard,4309,domestic,110588,Birds,0,0,37874,37874,0,Tennessee
Murtensee,7.103,46.932,2/23/2023,12/31/1969,Body of water,4733,wild,115438,Black-headed Gull,0,1,0,1,0,Fribourg
Villa Truco,-75.252711,9.375136,10/31/2022,2/6/2023,Backyard,4668,domestic,108823,Birds,73,75,75,2,0,Sucre
HPAI_H5_GAU_2021_053,22.5,-33.5,7/27/2021,5/26/2022,Farm,3649,domestic,89916,Birds,0,15,785,0,0,Western Cape
HPAI_H5N1_2021_W_017,18.4,-33.9,6/13/2021,9/12/2021,Other,3733,wild,87050,Brown skua,0,1,0,1,0,Western Cape
Wusterhusen,13.62,54.115,3/2/2023,12/31/1969,Backyard,4025,domestic,115277,Birds,8,8,55,43,0,Mecklenburg-Vorpommern
Nebřenice,14.6092178,49.9442039,12/7/2022,12/31/1969,Backyard,4836,domestic,113925,Birds,30,30,45,15,0,Středočeský
Kurihara-City4,141.021,38.7302,2/22/2023,2/22/2023,Not applicable,4634,wild,115824,Northern Goshawk,1,1,0,0,0,Miyagi
Wang,11.97,48.47,2/5/2023,12/31/1969,Not applicable,4026,wild,114814,Anatidae (unidentified);Cygnus (unidentified);Laridae (unidentified);Rallidae (unidentified),10,10,0,0,0,Bayern
Wädenswil,8.676,47.228,2/22/2023,12/31/1969,Body of water,4733,wild,115437,Black-headed Gull,3,3,0,0,0,Zürich
Tienda El Milagroso,-75.16732,9.42736,11/1/2022,2/6/2023,Backyard,4668,domestic,109421,Birds,18,20,118,100,0,Sucre
HPAI_H5_GAU_2021_024,26.2,-27.8,5/24/2021,7/18/2021,Backyard,3649,domestic,86419,Birds,30,41,0,4,0,Free State
HPAI_H5N1_2021_W_016,18.5,-33.7,6/12/2021,9/10/2021,Other,3733,wild,87049,Great White Pelican,0,1,0,1,0,Western Cape
Weld County,-104.692,40.444,12/12/2022,3/13/2023,Farm,4309,domestic,110592,Birds,200000,0,1400000,1200000,0,Colorado
Putbus,13.505,54.342,1/25/2023,2/1/2023,Not applicable,4025,wild,114532,Cygnus (unidentified),5,5,0,0,0,Mecklenburg-Vorpommern
Hrusice 5,14.73955,49.9093147,12/14/2022,12/31/1969,Backyard,4836,domestic,113926,Birds,7,7,40,33,0,Středočeský
Moka-City1,140.0122,36.4404,2/20/2023,2/20/2023,Not applicable,4634,wild,115823,Eurasian Jay,1,1,0,0,0,Tochigi
Landshut,12.12,48.52,2/8/2023,12/31/1969,Not applicable,4026,wild,114813,Cygnus (unidentified),1,1,0,0,0,Bayern
Villa Mery,-74.56898,8.46374,12/10/2022,2/6/2023,Backyard,4668,domestic,112664,Birds,70,70,105,35,0,Sucre
HPAI_H5_GAU_2021_085,21.6,-34.1,1/18/2022,5/3/2022,Farm,3649,domestic,98098,Birds,0,1,309,0,0,Western Cape
Dossenheim,8.638,49.442,3/6/2023,3/6/2023,Not applicable,4101,wild,115719,Laridae (unidentified),1,1,0,0,0,Baden-Württemberg
Meilen,8.641,47.267,2/22/2023,12/31/1969,Body of water,4733,wild,115436,Black-headed Gull,2,2,0,0,0,Zürich
HPAI_H5N1_2021_W_015,18.386,-33.915,6/8/2021,4/15/2022,Other,3733,wild,87048,Kelp Gull;Hartlaub's gull;Swift tern;Bank cormorant;Arctic Jaeger;Cape cormorant,7,20,0,9,0,Western Cape
Weld County,-104.679,40.424,12/16/2022,12/31/1969,Farm,4309,domestic,110845,Birds,0,0,239657,239657,0,Colorado
Nostorf ,10.65,53.4,1/24/2023,1/25/2023,Not applicable,4025,wild,114531,Cygnus (unidentified),1,1,0,0,0,Mecklenburg-Vorpommern
Velká Bukovina,14.40016,50.72818,1/1/2023,12/31/1969,Backyard,4836,domestic,113920,Birds,10,10,12,2,0,Ústecký
Sendai-City4,140.8693,38.2682,2/16/2023,2/16/2023,Not applicable,4634,wild,115822,Whooper Swan,1,1,0,0,0,Miyagi
Wunsiedel,11.98,50.02,2/9/2023,12/31/1969,Not applicable,4026,wild,114812,Accipitridae (unidentified),1,1,0,0,0,Bayern
El Zanjón,-77.3905,1.34501,2/7/2023,12/31/1969,Backyard,4668,domestic,114265,Birds,28,85,159,131,0,Nariño
Gärtringen,8.93,48.63,3/2/2023,12/31/1969,Not applicable,4101,wild,115718,Anatidae (unidentified),1,1,0,0,0,Baden-Württemberg
HPAI_H5_GAU_2021_054,28.2,-25.9,8/24/2021,5/22/2022,Farm,3649,domestic,90003,Birds,43255,43255,125892,82337,0,Gauteng
Küsnacht,8.583,47.309,2/22/2023,12/31/1969,Body of water,4733,wild,115435,Black-headed Gull,1,1,0,0,0,Zürich
Bartovice,18.361275,49.7942908,12/29/2022,12/31/1969,Backyard,4836,domestic,113919,Birds,9,9,21,12,0,Moravskoslezský
Rockingham County,-78.833,38.473,1/23/2023,12/31/1969,Farm,4309,domestic,112855,Birds,112,0,11112,11000,0,Virginia
HPAI_H5N1_2021_W_013,18.475,-33.82,6/1/2021,1/11/2023,Other,3733,wild,86872,Kelp Gull;Sandwich Tern;Jackass Penguin;Hartlaub's gull;Arctic Jaeger,3,18,0,15,0,Western Cape
Fukuoka-City2,130.4017,33.5902,2/16/2023,2/16/2023,Not applicable,4634,wild,115821,Large-billed Crow,1,1,0,0,0,Fukuoka
Steinberg,12.16,49.28,2/5/2023,2/12/2023,Not applicable,4026,wild,114811,Phalacrocoracidae (unidentified),1,1,0,0,0,Bayern
Gadebusch,11.11,53.68,1/19/2023,1/19/2023,Not applicable,4025,wild,114527,Cygnus (unidentified),1,1,0,0,0,Mecklenburg-Vorpommern
Hinterzarten,8.09,47.9,3/8/2023,12/31/1969,Backyard,4101,domestic,115717,Birds,14,14,24,10,0,Baden-Württemberg
La Sonrisa,-74.21695,10.562725,11/1/2022,1/19/2023,Backyard,4668,domestic,109453,Birds,56,56,72,16,0,Magdalena
Kilchberg,8.551,47.323,2/22/2023,12/31/1969,Body of water,4733,wild,115434,Black-headed Gull,2,2,0,0,0,Zürich
HPAI_H5_GAU_2021_079,28.3,-26.0,1/23/2022,4/11/2022,Farm,3649,domestic,96314,Birds,1601,1601,40000,17770,0,Gauteng
Kozojedy,15.3721733,50.3170756,1/1/2023,12/31/1969,Backyard,4836,domestic,113918,Birds,17,17,27,10,0,Královéhradecký
Lancaster County,-76.321,40.062,2/10/2023,12/31/1969,Backyard,4309,domestic,115730,Birds,0,0,1700,1700,0,Pennsylvania
Utsunomiya-City1,139.8825,36.5552,2/16/2023,2/16/2023,Not applicable,4634,wild,115820,Northern Goshawk,1,1,0,0,0,Tochigi
HPAI_H5N1_2021_W_012,18.3701,-33.7912,5/17/2021,3/12/2022,Other,3733,wild,86803,Hartlaub's gull;Sacred Ibis;Cape cormorant,91,171,0,65,0,Western Cape
Burglengenfeld,12.01,49.2,2/5/2023,2/14/2023,Not applicable,4026,wild,114810,Anatidae (unidentified),2,2,0,0,0,Bayern
Schwerin,11.44,53.6,1/17/2023,2/19/2023,Zoo,4025,domestic,114529,Birds,1,1,135,0,0,Mecklenburg-Vorpommern
Frankenhardt,10.008,49.067,3/5/2023,12/31/1969,Not applicable,4101,wild,115716,Anatidae (unidentified),1,1,0,0,0,Baden-Württemberg
Casa Finca Evelia,-75.34673,10.65905,11/9/2022,1/19/2023,Backyard,4668,domestic,109054,Birds,0,6,18,18,0,Bolívar
Coinsins,6.237,46.424,2/22/2023,12/31/1969,Other,4733,wild,115432,Black-headed Gull,0,1,0,1,0,Vaud
HPAI_H5_GAU_2021_083,20.7,-33.5,12/2/2021,4/10/2022,Farm,3649,domestic,97831,Birds,0,13,762,0,0,Western Cape
Újezdec,17.6818914,49.0376819,1/2/2023,12/31/1969,Backyard,4836,domestic,113917,Birds,5,5,7,2,0,Zlínský
Murakami-City4,139.48,38.224,2/13/2023,2/13/2023,Not applicable,4634,wild,115819,Tundra Swan,1,1,0,0,0,Niigata
Gadebusch,11.11,53.71,12/19/2022,2/5/2023,Backyard,4025,domestic,111776,Birds,0,1,179,169,0,Mecklenburg-Vorpommern
Ergoldsbach,12.17,48.68,2/9/2023,12/31/1969,Backyard,4026,domestic,114809,Birds,92,92,126,34,0,Bayern
HPAI_H5N1_2021_W_010,18.4,-34.2,5/31/2021,8/31/2021,Other,3733,wild,86618,Yellow-billed Duck,0,1,0,1,0,Western Cape
Lapeer County,-83.31,43.058,11/7/2022,3/11/2023,Other,4309,domestic,108846,Birds,0,0,723,723,0,Michigan
Friedrichshafen,9.429,47.663,3/5/2023,3/9/2023,Not applicable,4101,wild,115715,Laridae (unidentified),1,1,0,0,0,Baden-Württemberg
Canaima,-75.3382,10.6769,11/1/2022,1/19/2023,Backyard,4668,domestic,109422,Birds,72,107,174,102,0,Bolívar
HPAI_H5_GAU_2021_011,19.5,-33.7,5/5/2021,7/22/2021,Farm,3649,domestic,85936,Birds,10772,10773,160000,148686,0,Western Cape
Zugersee,8.487,47.178,2/20/2023,12/31/1969,Body of water,4733,wild,115430,Black-headed Gull,1,1,0,0,0,Zug
Souměř,12.7585444,49.6794389,1/29/2023,12/31/1969,Backyard,4836,domestic,113911,Birds,5,5,18,13,0,Plzeňský
Kobe-City2,135.1957,34.6895,2/12/2023,2/12/2023,Not applicable,4634,wild,115818,Large-billed Crow,1,1,0,0,0,Hyōgo
Klütz,11.14,53.96,12/14/2022,2/9/2023,Backyard,4025,domestic,111764,Birds,0,3,8,8,0,Mecklenburg-Vorpommern
Lancaster County,-76.342,40.065,2/10/2023,12/31/1969,Backyard,4309,domestic,115728,Birds,0,0,3060,3060,0,Pennsylvania
Burgebrach,10.79,49.82,2/7/2023,12/31/1969,Backyard,4026,domestic,114808,Birds,16,16,17,1,0,Bayern
HPAI_H5N1_2021_W_007,18.4,-34.1,5/18/2021,2/7/2023,Other,3733,wild,86414,African black oystercatcher;Cape cormorant;Kelp Gull;Jackass Penguin,89,148,3600,56,0,Western Cape
Mannheim,8.449,49.494,3/1/2023,12/31/1969,Not applicable,4101,wild,115714,Laridae (unidentified),5,5,0,0,0,Baden-Württemberg
San Javier,-75.37427,10.65949,11/11/2022,1/19/2023,Backyard,4668,domestic,108825,Birds,39,40,50,11,0,Bolívar
HPAI_H5_GAU_2021_077,27.8,-26.6,11/15/2021,4/13/2022,Farm,3649,domestic,92806,Birds,200,200,310,110,0,Gauteng
Trpnouze,14.8727514,48.844045,1/28/2023,12/31/1969,Backyard,4836,domestic,113912,Birds,20,20,34,14,0,Jihočeský
Zugersee,8.454,47.174,2/21/2023,12/31/1969,Body of water,4733,wild,115429,Black-headed Gull,1,1,0,0,0,Zug
Plön,10.43,54.15,2/22/2023,3/2/2023,Not applicable,4012,wild,115184,Anatidae (unidentified),1,1,0,0,0,Schleswig-Holstein
Fukushima-City1,140.4748,37.7608,2/11/2023,2/11/2023,Not applicable,4634,wild,115817,Tundra Swan,1,1,0,0,0,Fukushima
Hohenkirchen,11.266,53.923,12/14/2022,2/7/2023,Backyard,4025,domestic,111762,Birds,0,4,28,15,0,Mecklenburg-Vorpommern
Ellwangen (Jagst),10.08,48.97,2/22/2023,3/6/2023,Not applicable,4101,wild,115713,Anatidae (unidentified),2,2,0,0,0,Baden-Württemberg
HPAI_H5N1_2021_W_006,18.4,-34.1,5/18/2021,2/10/2023,Other,3733,wild,86413,Hartlaub's gull;Grey-headed gull;Kelp Gull;Cape cormorant;Bank cormorant,6,18,0,12,0,Western Cape
Parcela Yopal,-75.37373,10.659063,11/2/2022,1/19/2023,Backyard,4668,domestic,108824,Birds,1,7,7,6,0,Bolívar
Lancaster County,-76.324,40.033,2/5/2023,12/31/1969,Backyard,4309,domestic,115729,Birds,0,0,2410,2410,0,Pennsylvania
Marktredwitz,12.08,50.01,2/8/2023,12/31/1969,Backyard,4026,domestic,114807,Birds,8,8,11,3,0,Bayern
HPAI_H5_GAU_2021_084,27.9,-26.4,2/16/2022,4/13/2022,Farm,3649,domestic,98097,Birds,242,242,265,23,0,Gauteng
Lindewitt,9.17,54.7,2/22/2023,3/5/2023,Not applicable,4012,wild,115183,Accipitridae (unidentified),1,1,0,0,0,Schleswig-Holstein
Židněves,14.9957217,50.4111356,1/16/2023,12/31/1969,Backyard,4836,domestic,113913,Birds,4,4,6,2,0,Středočeský
Augst,7.708,47.536,2/21/2023,12/31/1969,Other,4733,wild,115427,Mute Swan,2,2,0,0,0,Basel-Landschaft
Kurihara-City3,141.021,38.7302,2/9/2023,2/9/2023,Not applicable,4634,wild,115816,Eastern Buzzard,1,1,0,0,0,Miyagi
Rheinau,7.85,48.64,3/2/2023,3/7/2023,Not applicable,4101,wild,115712,Laridae (unidentified),1,1,0,0,0,Baden-Württemberg
Carlow,10.92,53.74,12/1/2022,2/9/2023,Backyard,4025,domestic,111746,Birds,1,2,42,41,0,Mecklenburg-Vorpommern
HPAI_H5N1_2021_W_005,18.5,-33.8,5/13/2021,2/26/2023,Other,3733,wild,86412,Egyptian Goose;Great-winged petrel;Hartlaub's gull,4,8,0,4,0,Western Cape
Schwandorf,12.07,49.31,2/3/2023,2/12/2023,Not applicable,4026,wild,114801,Cygnus (unidentified),6,6,0,0,0,Bayern
Reserva El Tamarindo,-75.41538,10.63467,10/28/2022,1/19/2023,Backyard,4668,wild,108587,Yellow-crowned Parrot;Greylag Goose;Scarlet macaw;Common Guineafowl,0,0,16,16,0,Bolívar
Reserva El Tamarindo,-75.41538,10.63467,10/28/2022,1/19/2023,Backyard,4668,domestic,108587,Birds,23,25,72,49,0,Bolívar
Lancaster County,-76.383,40.054,2/11/2023,12/31/1969,Backyard,4309,domestic,115732,Birds,0,0,2700,2700,0,Pennsylvania
HPAI_H5_GAU_2021_015,19.5,-33.6,5/17/2021,7/19/2021,Farm,3649,domestic,86104,Birds,208,208,47208,47000,0,Western Cape
Unterengstringen,8.418,47.401,2/21/2023,12/31/1969,Other,4733,wild,114788,Mute Swan,1,1,0,0,0,Zürich
Úlibice,15.43612,50.43506,1/10/2023,12/31/1969,Backyard,4836,domestic,113914,Birds,16,16,29,13,0,Královéhradecký
Otawara-City2,140.016,36.871,2/8/2023,2/8/2023,Not applicable,4634,wild,115677,Whooper Swan,1,1,0,0,0,Tochigi
Neumünster,9.99,54.07,2/28/2023,3/5/2023,Not applicable,4012,wild,115182,Anatidae (unidentified),1,1,0,0,0,Schleswig-Holstein
Freiburg im Breisgau,7.8,48.0,2/24/2023,3/7/2023,Not applicable,4101,wild,115711,Laridae (unidentified),1,1,0,0,0,Baden-Württemberg
Patzig,13.39,54.46,11/30/2022,1/15/2023,Backyard,4025,domestic,111724,Birds,3,3,52,19,0,Mecklenburg-Vorpommern
HPAI_H5N1_2021_W_004,18.5,-33.9,5/19/2021,8/17/2021,Other,3733,wild,86410,Hartlaub's gull,1,1,0,0,0,Western Cape
Casa Habitación,-77.27843,8.512637,10/26/2022,1/17/2023,Backyard,4668,domestic,108554,Birds,2,2,14,12,0,Chocó
Kallmünz,11.98,49.15,1/30/2023,12/31/1969,Not applicable,4026,wild,114799,Anatidae (unidentified),1,1,0,0,0,Bayern
Lancaster County,-76.31,40.028,2/24/2023,12/31/1969,Backyard,4309,domestic,115739,Birds,0,0,1000,1000,0,Pennsylvania
HPAI_H5_GAU_2021_017,19.5,-34.1,5/17/2021,7/22/2021,Farm,3649,domestic,86107,Birds,1841,1841,160000,32000,128000,Western Cape
Schaffhausen,8.632,47.697,2/21/2023,12/31/1969,Other,4733,wild,114787,Black-headed Gull,0,1,0,1,0,Schaffhausen
Týnec u Dobrovice,14.9777369,50.3756069,1/5/2023,12/31/1969,Backyard,4836,domestic,113915,Birds,2,2,6,4,0,Středočeský
Oldenburg in Holstein ,10.89,54.3,2/20/2023,3/5/2023,Not applicable,4012,wild,115181,Anatidae (unidentified),1,1,0,0,0,Schleswig-Holstein
Rural Municipality of Hoodoo No. 401  (SK-IP29),-105.73,52.48,10/24/2022,2/9/2023,Farm,4294,domestic,108410,Birds,1045,1045,57397,56352,0,Saskatchewan
Shibata-City1,139.327,37.9478,2/8/2023,2/8/2023,Not applicable,4634,wild,115676,Large-billed Crow,3,3,0,0,0,Niigata
Remseck am Neckar,9.25,48.86,2/26/2023,3/7/2023,Not applicable,4101,wild,115710,Laridae (unidentified),1,1,0,0,0,Baden-Württemberg
HPAI_H5N1_2021_W_074,27.3,-26.6,11/30/2022,12/31/1969,Body of water,3733,wild,112844,Wildlife (species unspecified),0,1,0,0,0,Gauteng
Bollewick,12.54,53.33,12/1/2022,1/24/2023,Backyard,4025,domestic,111723,Birds,0,1,156,30,0,Mecklenburg-Vorpommern
Calle Nueva,-77.27798,8.512766,10/25/2022,1/17/2023,Backyard,4668,domestic,108552,Birds,5,6,18,13,0,Chocó
Bad Königshofen i. Grabfeld,10.5,50.26,2/1/2023,12/31/1969,Backyard,4026,domestic,114796,Birds,4,4,8,1,0,Bayern
Lancaster County,-76.306,40.097,2/22/2023,12/31/1969,Backyard,4309,domestic,115376,Birds,100,0,1920,1820,0,Pennsylvania
HPAI_H5_GAU_2021_006,19.5,-33.6,5/3/2021,7/19/2021,Farm,3649,domestic,85161,Birds,290,290,121000,120710,0,Western Cape
Myštice,13.9814736,49.4748283,1/3/2023,12/31/1969,Backyard,4836,domestic,113916,Birds,16,16,32,16,0,Jihočeský
Landschlacht,9.248,47.63,2/20/2023,12/31/1969,Body of water,4733,wild,114786,Black-headed Gull,2,2,0,0,0,Thurgau
Sankt Margarethen,9.25,53.89,2/20/2023,2/23/2023,Not applicable,4012,wild,115180,Accipitridae (unidentified),1,1,0,0,0,Schleswig-Holstein
Tome-City1,141.1877,38.6919,2/6/2023,2/6/2023,Not applicable,4634,wild,115675,Greater White-fronted Goose,1,1,0,0,0,Miyagi
Karlsruhe,8.31,49.0,2/28/2023,12/31/1969,Not applicable,4101,wild,115709,Accipitridae (unidentified),0,1,0,1,0,Baden-Württemberg
Beauharnois-Salaberry Regional County Municipality (QC-IP31),-73.87,45.26,2/8/2023,12/31/1969,Farm,4294,domestic,113878,Birds,5,5,2525,2520,0,Québec
Veelböken,11.15,53.75,11/29/2022,2/9/2023,Backyard,4025,domestic,111720,Birds,5,5,88,83,0,Mecklenburg-Vorpommern
HPAI_H5N1_2021_W_003,18.4,-34.0,5/18/2021,10/5/2022,Zoo,3733,wild,86497,Black-headed Heron;Blue-and-yellow Macaw;Secretary bird;Barn Owl (Common Barn-Owl);Wild turkey;Spotted eagle-owl,10,10,0,0,0,Western Cape
HPAI_H5N1_2021_W_003,18.4,-34.0,5/18/2021,10/5/2022,Zoo,3733,domestic,86497,Birds,1,1,0,0,0,Western Cape
Predio Los Dos Hermanos,-77.33544,8.542485,10/4/2022,1/17/2023,Farm,4668,wild,108011,Blue winged teal,0,0,2,2,0,Chocó
Predio Los Dos Hermanos,-77.33544,8.542485,10/4/2022,1/17/2023,Farm,4668,domestic,108011,Birds,6,20,57,51,0,Chocó
München,11.55,48.09,1/19/2023,2/14/2023,Not applicable,4026,wild,114792,Cygnus (unidentified);Anatidae (unidentified),7,12,0,5,0,Bayern
Bucks County,-75.046,40.162,3/1/2023,12/31/1969,Backyard,4309,domestic,115380,Birds,0,0,1708,1708,0,Pennsylvania
rybníky Písky,15.51782,50.16097,2/6/2023,12/31/1969,Forest,4836,wild,113731,Mute Swan,2,2,0,0,0,Královéhradecký
HPAI_H5_GAU_2021_060,21.5,-34.0,7/14/2021,11/9/2021,Farm,3649,domestic,91342,Birds,0,1,757,0,0,Western Cape
Luzern,8.314,47.047,2/20/2023,12/31/1969,Other,4733,wild,114785,Black-headed Gull,0,1,0,1,0,Lucerne
Omitama-City1,140.3526,36.2392,2/5/2023,2/5/2023,Not applicable,4634,wild,115674,Whooper Swan,1,1,0,0,0,Ibaraki
Schwentinental,10.23,54.29,2/9/2023,2/23/2023,Not applicable,4012,wild,115179,Anatidae (unidentified),1,1,0,0,0,Schleswig-Holstein
Wutöschingen,8.35,47.64,2/20/2023,2/28/2023,Not applicable,4101,wild,115214,Laridae (unidentified),1,1,0,0,0,Baden-Württemberg
Gnoien,12.72,53.98,11/28/2022,2/8/2023,Backyard,4025,domestic,111717,Birds,0,1,18,18,0,Mecklenburg-Vorpommern
Steinberg,12.16,49.28,1/29/2023,2/1/2023,Not applicable,4026,wild,114791,Anatidae (unidentified),1,1,0,0,0,Bayern
La Granja,-77.337714,8.54543,10/21/2022,1/17/2023,Farm,4668,domestic,108317,Birds,0,0,27,27,0,Chocó
HPAI_H5N1_2021_W_067,28.3,-25.7,6/1/2022,8/24/2022,Backyard,3733,domestic,104208,Birds,168,168,176,0,0,Gauteng
Municipality of Lambton Shores (ON-IP43),-81.82,43.06,12/19/2022,1/22/2023,Farm,4294,domestic,111257,Birds,29,29,3141,3112,0,Ontario
Sac County,-94.989,42.426,12/8/2022,12/31/1969,Farm,4309,domestic,110298,Birds,0,0,50000,50000,0,Iowa
Hovorčovice,14.52182,50.18058,2/2/2023,12/31/1969,Forest,4836,wild,113730,Mallard,1,1,0,0,0,Středočeský
Schaffhausen,8.632,47.697,2/19/2023,12/31/1969,Other,4733,wild,114784,Black-headed Gull;Grey Heron,2,2,0,0,0,Schaffhausen
HPAI_H5_GAU_2021_062,29.8,-28.5,9/30/2021,3/16/2022,Farm,3649,domestic,91935,Birds,467,467,800,63,0,KwaZulu-Natal
Fukuoka-City1,130.4017,33.5902,2/5/2023,2/5/2023,Not applicable,4634,wild,115673,Large-billed Crow,1,1,0,0,0,Fukuoka
Walldorf,8.63,49.31,3/2/2023,12/31/1969,Zoo,4101,domestic,115217,Birds,1,2,54,1,0,Baden-Württemberg
Wahlstorf,10.32,54.21,2/13/2023,2/23/2023,Not applicable,4012,wild,115178,Anatidae (unidentified),1,1,0,0,0,Schleswig-Holstein
